country,new_cases_per_million,start_of_week,code
Austria,1659.770857,2021-02-22,AUT
Austria,1912.118714,2021-03-01,AUT
Austria,2163.708571,2021-03-08,AUT
Austria,2431.206,2021-03-15,AUT
Austria,2506.322857,2021-03-22,AUT
Austria,2160.754286,2021-03-29,AUT
Austria,1946.099143,2021-04-05,AUT
Austria,1754.697571,2021-04-12,AUT
Austria,1563.691143,2021-04-19,AUT
Austria,1201.124714,2021-04-26,AUT
Austria,811.2602857,2021-05-03,AUT
Austria,539.1817143,2021-05-10,AUT
Austria,397.842,2021-05-17,AUT
Austria,294.2584286,2021-05-24,AUT
Austria,228.9991429,2021-05-31,AUT
Austria,139.649,2021-06-07,AUT
Austria,87.518,2021-06-14,AUT
Austria,61.56242857,2021-06-21,AUT
Austria,73.91585714,2021-06-28,AUT
Austria,170.2647143,2021-07-05,AUT
Austria,269.551,2021-07-12,AUT
Austria,317.0071429,2021-07-19,AUT
Austria,375.3778571,2021-07-26,AUT
Austria,508.1712857,2021-08-02,AUT
Austria,762.225,2021-08-09,AUT
Austria,970.3088571,2021-08-16,AUT
Austria,1120.494571,2021-08-23,AUT
Austria,1306.651429,2021-08-30,AUT
Austria,1584.654571,2021-09-06,AUT
Austria,1388.323857,2021-09-13,AUT
Austria,1369.935857,2021-09-20,AUT
Austria,1408.465714,2021-09-27,AUT
Austria,1338.083238,2021-10-04,AUT
Azerbaijan,0.251714286,2020-02-24,AZE
Azerbaijan,0.782714286,2020-03-02,AZE
Azerbaijan,2.725,2020-03-09,AZE
Azerbaijan,8.943,2020-03-16,AZE
Azerbaijan,27.22071429,2020-03-23,AZE
Azerbaijan,47.161,2020-03-30,AZE
Azerbaijan,38.27371429,2020-04-06,AZE
Azerbaijan,25.76728571,2020-04-13,AZE
Azerbaijan,25.27828571,2020-04-20,AZE
Azerbaijan,41.22228571,2020-04-27,AZE
Azerbaijan,65.89957143,2020-05-04,AZE
Azerbaijan,82.90557143,2020-05-11,AZE
Azerbaijan,104.6064286,2020-05-18,AZE
Azerbaijan,171.8894286,2020-05-25,AZE
Azerbaijan,226.275,2020-06-01,AZE
Azerbaijan,248.954,2020-06-08,AZE
Azerbaijan,331.4822857,2020-06-15,AZE
Azerbaijan,376.1418571,2020-06-22,AZE
Azerbaijan,369.784,2020-06-29,AZE
Azerbaijan,358.661,2020-07-06,AZE
Azerbaijan,278.4941429,2020-07-13,AZE
Azerbaijan,249.0518571,2020-07-20,AZE
Azerbaijan,164.9727143,2020-07-27,AZE
Azerbaijan,71.15371429,2020-08-03,AZE
Azerbaijan,84.33085714,2020-08-10,AZE
Azerbaijan,104.928,2020-08-17,AZE
Azerbaijan,100.4841429,2020-08-24,AZE
Azerbaijan,96.71157143,2020-08-31,AZE
Azerbaijan,88.9,2020-09-07,AZE
Azerbaijan,85.15514286,2020-09-14,AZE
Azerbaijan,67.77228571,2020-09-21,AZE
Azerbaijan,97.34028571,2020-09-28,AZE
Azerbaijan,198.3692857,2020-10-05,AZE
Azerbaijan,402.3425714,2020-10-12,AZE
Azerbaijan,564.9955714,2020-10-19,AZE
Azerbaijan,760.0251429,2020-10-26,AZE
Azerbaijan,918.6818571,2020-11-02,AZE
Azerbaijan,1381.180857,2020-11-09,AZE
Azerbaijan,2137.279429,2020-11-16,AZE
Azerbaijan,2687.392857,2020-11-23,AZE
Azerbaijan,2831.628429,2020-11-30,AZE
Azerbaijan,2766.498,2020-12-07,AZE
Azerbaijan,1812.811714,2020-12-14,AZE
Azerbaijan,835.0918571,2020-12-21,AZE
Azerbaijan,447.603,2020-12-28,AZE
Azerbaijan,332.055,2021-01-04,AZE
Azerbaijan,203.7912857,2021-01-11,AZE
Azerbaijan,145.8428571,2021-01-18,AZE
Azerbaijan,101.071,2021-01-25,AZE
Azerbaijan,90.214,2021-02-01,AZE
Azerbaijan,96.64128571,2021-02-08,AZE
Azerbaijan,115.1427143,2021-02-15,AZE
Azerbaijan,181.2237143,2021-02-22,AZE
Azerbaijan,272.8492857,2021-03-01,AZE
Azerbaijan,489.1745714,2021-03-08,AZE
Azerbaijan,763.1132857,2021-03-15,AZE
Azerbaijan,1240.382429,2021-03-22,AZE
Azerbaijan,1461.585286,2021-03-29,AZE
Azerbaijan,1482.671143,2021-04-05,AZE
Azerbaijan,1331.406286,2021-04-12,AZE
Azerbaijan,984.9167143,2021-04-19,AZE
Azerbaijan,657.9904286,2021-04-26,AZE
Azerbaijan,397.6748571,2021-05-03,AZE
Azerbaijan,284.1678571,2021-05-10,AZE
Azerbaijan,181.7268571,2021-05-17,AZE
Azerbaijan,106.6047143,2021-05-24,AZE
Azerbaijan,58.32614286,2021-05-31,AZE
Azerbaijan,35.66042857,2021-06-07,AZE
Azerbaijan,32.75414286,2021-06-14,AZE
Azerbaijan,44.70185714,2021-06-21,AZE
Azerbaijan,67.91171429,2021-06-28,AZE
Azerbaijan,97.13057143,2021-07-05,AZE
Azerbaijan,155.5402857,2021-07-12,AZE
Azerbaijan,308.2581429,2021-07-19,AZE
Azerbaijan,552.8944286,2021-07-26,AZE
Azerbaijan,1136.879714,2021-08-02,AZE
Azerbaijan,2056.763714,2021-08-09,AZE
Azerbaijan,2452.412571,2021-08-16,AZE
Azerbaijan,2575.813429,2021-08-23,AZE
Azerbaijan,1783.998286,2021-08-30,AZE
Azerbaijan,1439.395,2021-09-06,AZE
Azerbaijan,1191.768286,2021-09-13,AZE
Azerbaijan,612.1145714,2021-09-20,AZE
Azerbaijan,527.9094286,2021-09-27,AZE
Azerbaijan,681.9567381,2021-10-04,AZE
Bahrain,18.05828571,2020-02-24,BHR
Bahrain,63.65385714,2020-03-02,BHR
Bahrain,56.05471429,2020-03-09,BHR
Bahrain,96.99242857,2020-03-16,BHR
Bahrain,103.5294286,2020-03-23,BHR
Bahrain,165.3855714,2020-03-30,BHR
Bahrain,431.1138571,2020-04-06,BHR
Bahrain,345.071,2020-04-13,BHR
Bahrain,445.7404286,2020-04-20,BHR
Bahrain,671.1027143,2020-04-27,BHR
Bahrain,1104.913571,2020-05-04,BHR
Bahrain,1149.282571,2020-05-11,BHR
Bahrain,1126.730571,2020-05-18,BHR
Bahrain,1826.514286,2020-05-25,BHR
Bahrain,1957.008714,2020-06-01,BHR
Bahrain,2103.600571,2020-06-08,BHR
Bahrain,2118.717143,2020-06-15,BHR
Bahrain,2123.293286,2020-06-22,BHR
Bahrain,2056.616143,2020-06-29,BHR
Bahrain,2046.565429,2020-07-06,BHR
Bahrain,1726.089571,2020-07-13,BHR
Bahrain,1467.225429,2020-07-20,BHR
Bahrain,1318.836,2020-07-27,BHR
Bahrain,1568.14,2020-08-03,BHR
Bahrain,1514.945286,2020-08-10,BHR
Bahrain,1386.984143,2020-08-17,BHR
Bahrain,1626.973143,2020-08-24,BHR
Bahrain,2640.123,2020-08-31,BHR
Bahrain,2815.396143,2020-09-07,BHR
Bahrain,2573.691143,2020-09-14,BHR
Bahrain,2131.709571,2020-09-21,BHR
Bahrain,1750.603571,2020-09-28,BHR
Bahrain,1461.505571,2020-10-05,BHR
Bahrain,1314.423286,2020-10-12,BHR
Bahrain,1138.823857,2020-10-19,BHR
Bahrain,901.5315714,2020-10-26,BHR
Bahrain,784.6828571,2020-11-02,BHR
Bahrain,645.527,2020-11-09,BHR
Bahrain,590.6978571,2020-11-16,BHR
Bahrain,627.2232857,2020-11-23,BHR
Bahrain,686.6282857,2020-11-30,BHR
Bahrain,639.1531429,2020-12-07,BHR
Bahrain,755.3481429,2020-12-14,BHR
Bahrain,919.5081429,2020-12-21,BHR
Bahrain,1127.956143,2020-12-28,BHR
Bahrain,1198.555571,2021-01-04,BHR
Bahrain,1216.123571,2021-01-11,BHR
Bahrain,1557.272429,2021-01-18,BHR
Bahrain,2219.059714,2021-01-25,BHR
Bahrain,2833.945,2021-02-01,BHR
Bahrain,3040.268286,2021-02-08,BHR
Bahrain,2708.679714,2021-02-15,BHR
Bahrain,2496.391143,2021-02-22,BHR
Bahrain,2439.601571,2021-03-01,BHR
Bahrain,2695.851143,2021-03-08,BHR
Bahrain,3066.497714,2021-03-15,BHR
Bahrain,3660.300857,2021-03-22,BHR
Bahrain,4301.497,2021-03-29,BHR
Bahrain,4492.295143,2021-04-05,BHR
Bahrain,4156.866286,2021-04-12,BHR
Bahrain,4344.069,2021-04-19,BHR
Bahrain,5169.934857,2021-04-26,BHR
Bahrain,6346.837,2021-05-03,BHR
Bahrain,7894.466714,2021-05-10,BHR
Bahrain,11301.13329,2021-05-17,BHR
Bahrain,9551.509714,2021-05-24,BHR
Bahrain,5502.667286,2021-05-31,BHR
Bahrain,3167.331,2021-06-07,BHR
Bahrain,1700.595571,2021-06-14,BHR
Bahrain,926.8621429,2021-06-21,BHR
Bahrain,534.8885714,2021-06-28,BHR
Bahrain,403.0864286,2021-07-05,BHR
Bahrain,353.9775714,2021-07-12,BHR
Bahrain,421.7171429,2021-07-19,BHR
Bahrain,438.0592857,2021-07-26,BHR
Bahrain,474.9117143,2021-08-02,BHR
Bahrain,444.7598571,2021-08-09,BHR
Bahrain,397.6118571,2021-08-16,BHR
Bahrain,395.4875714,2021-08-23,BHR
Bahrain,410.5221429,2021-08-30,BHR
Bahrain,345.3978571,2021-09-06,BHR
Bahrain,317.7788571,2021-09-13,BHR
Bahrain,259.355,2021-09-20,BHR
Bahrain,235.9032857,2021-09-27,BHR
Bahrain,239.662,2021-10-04,BHR
Bangladesh,0.001714286,2020-03-02,BGD
Bangladesh,0.084,2020-03-09,BGD
Bangladesh,0.153428571,2020-03-16,BGD
Bangladesh,0.111571429,2020-03-23,BGD
Bangladesh,1.660285714,2020-03-30,BGD
Bangladesh,7.468285714,2020-04-06,BGD
Bangladesh,15.74985714,2020-04-13,BGD
Bangladesh,20.82,2020-04-20,BGD
Bangladesh,28.47557143,2020-04-27,BGD
Bangladesh,39.16,2020-05-04,BGD
Bangladesh,58.21442857,2020-05-11,BGD
Bangladesh,73.37785714,2020-05-18,BGD
Bangladesh,101.6334286,2020-05-25,BGD
Bangladesh,122.5387143,2020-06-01,BGD
Bangladesh,142.5781429,2020-06-08,BGD
Bangladesh,149.4617143,2020-06-15,BGD
Bangladesh,156.1834286,2020-06-22,BGD
Bangladesh,134.824,2020-06-29,BGD
Bangladesh,126.7512857,2020-07-06,BGD
Bangladesh,118.3755714,2020-07-13,BGD
Bangladesh,111.7955714,2020-07-20,BGD
Bangladesh,91.83028571,2020-07-27,BGD
Bangladesh,115.895,2020-08-03,BGD
Bangladesh,111.2792857,2020-08-10,BGD
Bangladesh,101.2445714,2020-08-17,BGD
Bangladesh,90.63528571,2020-08-24,BGD
Bangladesh,80.31,2020-08-31,BGD
Bangladesh,69.09428571,2020-09-07,BGD
Bangladesh,65.62614286,2020-09-14,BGD
Bangladesh,58.31585714,2020-09-21,BGD
Bangladesh,57.565,2020-09-28,BGD
Bangladesh,59.93028571,2020-10-05,BGD
Bangladesh,61.85228571,2020-10-12,BGD
Bangladesh,60.55257143,2020-10-19,BGD
Bangladesh,66.40728571,2020-10-26,BGD
Bangladesh,68.381,2020-11-02,BGD
Bangladesh,83.56471429,2020-11-09,BGD
Bangladesh,91.83314286,2020-11-16,BGD
Bangladesh,91.54785714,2020-11-23,BGD
Bangladesh,84.76142857,2020-11-30,BGD
Bangladesh,67.524,2020-12-07,BGD
Bangladesh,54.32642857,2020-12-14,BGD
Bangladesh,44.56885714,2020-12-21,BGD
Bangladesh,38.765,2020-12-28,BGD
Bangladesh,35.18342857,2021-01-04,BGD
Bangladesh,27.65871429,2021-01-11,BGD
Bangladesh,22.07414286,2021-01-18,BGD
Bangladesh,18.49528571,2021-01-25,BGD
Bangladesh,15.54714286,2021-02-01,BGD
Bangladesh,16.32657143,2021-02-08,BGD
Bangladesh,16.43814286,2021-02-15,BGD
Bangladesh,21.503,2021-02-22,BGD
Bangladesh,33.967,2021-03-01,BGD
Bangladesh,64.24757143,2021-03-08,BGD
Bangladesh,118.2131429,2021-03-15,BGD
Bangladesh,203.022,2021-03-22,BGD
Bangladesh,284.0435714,2021-03-29,BGD
Bangladesh,247.1102857,2021-04-05,BGD
Bangladesh,171.8931429,2021-04-12,BGD
Bangladesh,126.2367143,2021-04-19,BGD
Bangladesh,76.23114286,2021-04-26,BGD
Bangladesh,55.49242857,2021-05-03,BGD
Bangladesh,41.71628571,2021-05-10,BGD
Bangladesh,58.87114286,2021-05-17,BGD
Bangladesh,66.43157143,2021-05-24,BGD
Bangladesh,85.40685714,2021-05-31,BGD
Bangladesh,125.0287143,2021-06-07,BGD
Bangladesh,190.1447143,2021-06-14,BGD
Bangladesh,291.742,2021-06-21,BGD
Bangladesh,405.3545714,2021-06-28,BGD
Bangladesh,493.6111429,2021-07-05,BGD
Bangladesh,424.0947143,2021-07-12,BGD
Bangladesh,496.7647143,2021-07-19,BGD
Bangladesh,580.3364286,2021-07-26,BGD
Bangladesh,446.8751429,2021-08-02,BGD
Bangladesh,307.4951429,2021-08-09,BGD
Bangladesh,215.6215714,2021-08-16,BGD
Bangladesh,150.2621429,2021-08-23,BGD
Bangladesh,107.285,2021-08-30,BGD
Bangladesh,81.70071429,2021-09-06,BGD
Bangladesh,61.30442857,2021-09-13,BGD
Bangladesh,45.23428571,2021-09-20,BGD
Bangladesh,30.42257143,2021-09-27,BGD
Bangladesh,20.87811905,2021-10-04,BGD
Belarus,0.377857143,2020-02-24,BLR
Belarus,1.286,2020-03-02,BLR
Belarus,4.205714286,2020-03-09,BLR
Belarus,3.343714286,2020-03-16,BLR
Belarus,22.814,2020-03-23,BLR
Belarus,132.7377143,2020-03-30,BLR
Belarus,289.2132857,2020-04-06,BLR
Belarus,409.9994286,2020-04-13,BLR
Belarus,620.8618571,2020-04-20,BLR
Belarus,654.0538571,2020-04-27,BLR
Belarus,696.6557143,2020-05-04,BLR
Belarus,698.7132857,2020-05-11,BLR
Belarus,686.429,2020-05-18,BLR
Belarus,650.6648571,2020-05-25,BLR
Belarus,610.1357143,2020-06-01,BLR
Belarus,517.0644286,2020-06-08,BLR
Belarus,387.4125714,2020-06-15,BLR
Belarus,253.1164286,2020-06-22,BLR
Belarus,179.939,2020-06-29,BLR
Belarus,129.1071429,2020-07-06,BLR
Belarus,113.026,2020-07-13,BLR
Belarus,103.9482857,2020-07-20,BLR
Belarus,88.89542857,2020-07-27,BLR
Belarus,74.00914286,2020-08-03,BLR
Belarus,83.02571429,2020-08-10,BLR
Belarus,123.9027143,2020-08-17,BLR
Belarus,123.8731429,2020-08-24,BLR
Belarus,134.7805714,2020-08-31,BLR
Belarus,149.213,2020-09-07,BLR
Belarus,179.0918571,2020-09-14,BLR
Belarus,243.8122857,2020-09-21,BLR
Belarus,314.1902857,2020-09-28,BLR
Belarus,405.1584286,2020-10-05,BLR
Belarus,494.0842857,2020-10-12,BLR
Belarus,645.0975714,2020-10-19,BLR
Belarus,716.4138571,2020-10-26,BLR
Belarus,769.5301429,2020-11-02,BLR
Belarus,949.6964286,2020-11-09,BLR
Belarus,1120.044286,2020-11-16,BLR
Belarus,1230.573714,2020-11-23,BLR
Belarus,1349.257143,2020-11-30,BLR
Belarus,1409.938143,2020-12-07,BLR
Belarus,1408.304143,2020-12-14,BLR
Belarus,1395.959286,2020-12-21,BLR
Belarus,1329.983429,2020-12-28,BLR
Belarus,1358.833429,2021-01-04,BLR
Belarus,1342.979143,2021-01-11,BLR
Belarus,1138.818857,2021-01-18,BLR
Belarus,1112.010857,2021-01-25,BLR
Belarus,1070.195571,2021-02-01,BLR
Belarus,1078.591714,2021-02-08,BLR
Belarus,983.2065714,2021-02-15,BLR
Belarus,911.6932857,2021-02-22,BLR
Belarus,791.4968571,2021-03-01,BLR
Belarus,787.4574286,2021-03-08,BLR
Belarus,886.3987143,2021-03-15,BLR
Belarus,871.8447143,2021-03-22,BLR
Belarus,924.6132857,2021-03-29,BLR
Belarus,874.4621429,2021-04-05,BLR
Belarus,903.6297143,2021-04-12,BLR
Belarus,903.176,2021-04-19,BLR
Belarus,825.8085714,2021-04-26,BLR
Belarus,791.043,2021-05-03,BLR
Belarus,962.9187143,2021-05-10,BLR
Belarus,908.9401429,2021-05-17,BLR
Belarus,712.9644286,2021-05-24,BLR
Belarus,622.9191429,2021-05-31,BLR
Belarus,595.8845714,2021-06-07,BLR
Belarus,491.1945714,2021-06-14,BLR
Belarus,549.5455714,2021-06-21,BLR
Belarus,674.9161429,2021-06-28,BLR
Belarus,696.1261429,2021-07-05,BLR
Belarus,681.3004286,2021-07-12,BLR
Belarus,662.8737143,2021-07-19,BLR
Belarus,702.6165714,2021-07-26,BLR
Belarus,746.0051429,2021-08-02,BLR
Belarus,837.5785714,2021-08-09,BLR
Belarus,964.0082857,2021-08-16,BLR
Belarus,1123.190857,2021-08-23,BLR
Belarus,1295.505286,2021-08-30,BLR
Belarus,1378.939714,2021-09-06,BLR
Belarus,1451.904857,2021-09-13,BLR
Belarus,1463.175286,2021-09-20,BLR
Belarus,1453.523571,2021-09-27,BLR
Belarus,1381.123238,2021-10-04,BLR
Belgium,0,2020-02-03,BEL
Belgium,0,2020-02-10,BEL
Belgium,0.012285714,2020-02-17,BEL
Belgium,6.926285714,2020-02-24,BEL
Belgium,33.10985714,2020-03-02,BEL
Belgium,132.4754286,2020-03-09,BEL
Belgium,397.6968571,2020-03-16,BEL
Belgium,766.8284286,2020-03-23,BEL
Belgium,820.9627143,2020-03-30,BEL
Belgium,812.7712857,2020-04-06,BEL
Belgium,730.3534286,2020-04-13,BEL
Belgium,460.2565714,2020-04-20,BEL
Belgium,267.8618571,2020-04-27,BEL
Belgium,242.489,2020-05-04,BEL
Belgium,166.6658571,2020-05-11,BEL
Belgium,133.6792857,2020-05-18,BEL
Belgium,85.02171429,2020-05-25,BEL
Belgium,74.20185714,2020-06-01,BEL
Belgium,56.39442857,2020-06-08,BEL
Belgium,54.67528571,2020-06-15,BEL
Belgium,56.50514286,2020-06-22,BEL
Belgium,55.33828571,2020-06-29,BEL
Belgium,80.15828571,2020-07-06,BEL
Belgium,150.6761429,2020-07-13,BEL
Belgium,265.9457143,2020-07-20,BEL
Belgium,344.3605714,2020-07-27,BEL
Belgium,372.0907143,2020-08-03,BEL
Belgium,326.86,2020-08-10,BEL
Belgium,285.8532857,2020-08-17,BEL
Belgium,268.7337143,2020-08-24,BEL
Belgium,357.3167143,2020-08-31,BEL
Belgium,615.01,2020-09-07,BEL
Belgium,939.6714286,2020-09-14,BEL
Belgium,1127.890571,2020-09-21,BEL
Belgium,1990.228286,2020-09-28,BEL
Belgium,4101.633571,2020-10-05,BEL
Belgium,6855.128429,2020-10-12,BEL
Belgium,10019.68143,2020-10-19,BEL
Belgium,7445.846286,2020-10-26,BEL
Belgium,3785.274143,2020-11-02,BEL
Belgium,2520.290286,2020-11-09,BEL
Belgium,1623.430571,2020-11-16,BEL
Belgium,1433.479714,2020-11-23,BEL
Belgium,1278.664857,2020-11-30,BEL
Belgium,1568.337571,2020-12-07,BEL
Belgium,1384.981857,2020-12-14,BEL
Belgium,1006.480429,2020-12-21,BEL
Belgium,1060.062286,2020-12-28,BEL
Belgium,1242.202571,2021-01-04,BEL
Belgium,1229.061571,2021-01-11,BEL
Belgium,1348.630143,2021-01-18,BEL
Belgium,1401.671857,2021-01-25,BEL
Belgium,1215.724429,2021-02-01,BEL
Belgium,1199.047143,2021-02-08,BEL
Belgium,1450.329286,2021-02-15,BEL
Belgium,1420.228286,2021-02-22,BEL
Belgium,1559.839286,2021-03-01,BEL
Belgium,2069.342714,2021-03-08,BEL
Belgium,2782.195429,2021-03-15,BEL
Belgium,2799.389286,2021-03-22,BEL
Belgium,2254.552857,2021-03-29,BEL
Belgium,2184.551429,2021-04-05,BEL
Belgium,2128.021143,2021-04-12,BEL
Belgium,1940.22,2021-04-19,BEL
Belgium,1787.529857,2021-04-26,BEL
Belgium,1582.804714,2021-05-03,BEL
Belgium,1351.995143,2021-05-10,BEL
Belgium,1217.173714,2021-05-17,BEL
Belgium,974.3407143,2021-05-24,BEL
Belgium,628.8138571,2021-05-31,BEL
Belgium,347.8725714,2021-06-07,BEL
Belgium,290.4098571,2021-06-14,BEL
Belgium,349.9604286,2021-06-21,BEL
Belgium,535.1091429,2021-06-28,BEL
Belgium,812.3295714,2021-07-05,BEL
Belgium,829.277,2021-07-12,BEL
Belgium,971.4545714,2021-07-19,BEL
Belgium,1017.889429,2021-07-26,BEL
Belgium,1104.176,2021-08-02,BEL
Belgium,1177.714429,2021-08-09,BEL
Belgium,1198.924286,2021-08-16,BEL
Belgium,1221.828429,2021-08-23,BEL
Belgium,1171.304143,2021-08-30,BEL
Belgium,1208.785714,2021-09-06,BEL
Belgium,1215.564571,2021-09-13,BEL
Belgium,1160.079286,2021-09-20,BEL
Belgium,1174.963714,2021-09-27,BEL
Belgium,1407.346048,2021-10-04,BEL
Bhutan,0,2020-03-02,BTN
Bhutan,0.549428571,2020-03-09,BTN
Bhutan,1.465571429,2020-03-16,BTN
Bhutan,2.564571429,2020-03-23,BTN
Bhutan,0.549428571,2020-03-30,BTN
Bhutan,0,2020-04-06,BTN
Bhutan,1.832,2020-04-13,BTN
Bhutan,0.733,2020-04-20,BTN
Bhutan,0,2020-04-27,BTN
Bhutan,12.63857143,2020-05-04,BTN
Bhutan,6.411285714,2020-05-11,BTN
Bhutan,12.27242857,2020-05-18,BTN
Bhutan,21.79742857,2020-05-25,BTN
Bhutan,17.21842857,2020-06-01,BTN
Bhutan,7.143714286,2020-06-08,BTN
Bhutan,4.945714286,2020-06-15,BTN
Bhutan,8.06,2020-06-22,BTN
Bhutan,4.212571429,2020-06-29,BTN
Bhutan,6.411285714,2020-07-06,BTN
Bhutan,8.059571429,2020-07-13,BTN
Bhutan,10.624,2020-07-20,BTN
Bhutan,8.059714286,2020-07-27,BTN
Bhutan,22.16414286,2020-08-03,BTN
Bhutan,33.70371429,2020-08-10,BTN
Bhutan,45.42714286,2020-08-17,BTN
Bhutan,53.12042857,2020-08-24,BTN
Bhutan,14.47057143,2020-08-31,BTN
Bhutan,15.753,2020-09-07,BTN
Bhutan,17.951,2020-09-14,BTN
Bhutan,24.91171429,2020-09-21,BTN
Bhutan,25.46128571,2020-09-28,BTN
Bhutan,17.21828571,2020-10-05,BTN
Bhutan,22.89642857,2020-10-12,BTN
Bhutan,15.20357143,2020-10-19,BTN
Bhutan,13.921,2020-10-26,BTN
Bhutan,13.55542857,2020-11-02,BTN
Bhutan,12.822,2020-11-09,BTN
Bhutan,15.38614286,2020-11-16,BTN
Bhutan,37.18442857,2020-11-23,BTN
Bhutan,19.41628571,2020-11-30,BTN
Bhutan,8.426285714,2020-12-07,BTN
Bhutan,128.7708571,2020-12-14,BTN
Bhutan,166.1384286,2020-12-21,BTN
Bhutan,125.474,2020-12-28,BTN
Bhutan,84.26028571,2021-01-04,BTN
Bhutan,19.59928571,2021-01-11,BTN
Bhutan,8.975714286,2021-01-18,BTN
Bhutan,3.480142857,2021-01-25,BTN
Bhutan,2.747714286,2021-02-01,BTN
Bhutan,5.129,2021-02-08,BTN
Bhutan,1.098857143,2021-02-15,BTN
Bhutan,0.549428571,2021-02-22,BTN
Bhutan,0.915714286,2021-03-01,BTN
Bhutan,0.366285714,2021-03-08,BTN
Bhutan,2.381571429,2021-03-15,BTN
Bhutan,15.20328571,2021-03-22,BTN
Bhutan,26.92642857,2021-03-29,BTN
Bhutan,43.96171429,2021-04-05,BTN
Bhutan,71.80414286,2021-04-12,BTN
Bhutan,99.28028571,2021-04-19,BTN
Bhutan,124.0084286,2021-04-26,BTN
Bhutan,124.0085714,2021-05-03,BTN
Bhutan,105.5081429,2021-05-10,BTN
Bhutan,198.194,2021-05-17,BTN
Bhutan,197.0947143,2021-05-24,BTN
Bhutan,139.5784286,2021-05-31,BTN
Bhutan,141.9594286,2021-06-07,BTN
Bhutan,155.6977143,2021-06-14,BTN
Bhutan,143.9747143,2021-06-21,BTN
Bhutan,169.0692857,2021-06-28,BTN
Bhutan,167.6035714,2021-07-05,BTN
Bhutan,117.2311429,2021-07-12,BTN
Bhutan,55.50157143,2021-07-19,BTN
Bhutan,42.86285714,2021-07-26,BTN
Bhutan,24.91142857,2021-08-02,BTN
Bhutan,28.209,2021-08-09,BTN
Bhutan,14.10428571,2021-08-16,BTN
Bhutan,6.044857143,2021-08-23,BTN
Bhutan,0.183142857,2021-08-30,BTN
Bhutan,0.366285714,2021-09-06,BTN
Bhutan,3.114285714,2021-09-13,BTN
Bhutan,3.663142857,2021-09-20,BTN
Bhutan,13.73828571,2021-09-27,BTN
Bhutan,3.693666667,2021-10-04,BTN
Bosnia and Herzegovina,2.779857143,2020-03-02,BIH
Bosnia and Herzegovina,16.59057143,2020-03-09,BIH
Bosnia and Herzegovina,44.95671429,2020-03-16,BIH
Bosnia and Herzegovina,94.11571429,2020-03-23,BIH
Bosnia and Herzegovina,101.5132857,2020-03-30,BIH
Bosnia and Herzegovina,96.655,2020-04-06,BIH
Bosnia and Herzegovina,74.02314286,2020-04-13,BIH
Bosnia and Herzegovina,96.56728571,2020-04-20,BIH
Bosnia and Herzegovina,92.01428571,2020-04-27,BIH
Bosnia and Herzegovina,58.133,2020-05-04,BIH
Bosnia and Herzegovina,43.16185714,2020-05-11,BIH
Bosnia and Herzegovina,31.99957143,2020-05-18,BIH
Bosnia and Herzegovina,35.63242857,2020-05-25,BIH
Bosnia and Herzegovina,74.24228571,2020-06-01,BIH
Bosnia and Herzegovina,111.2317143,2020-06-08,BIH
Bosnia and Herzegovina,180.8332857,2020-06-15,BIH
Bosnia and Herzegovina,291.8902857,2020-06-22,BIH
Bosnia and Herzegovina,436.6092857,2020-06-29,BIH
Bosnia and Herzegovina,456.6145714,2020-07-06,BIH
Bosnia and Herzegovina,511.3331429,2020-07-13,BIH
Bosnia and Herzegovina,645.1961429,2020-07-20,BIH
Bosnia and Herzegovina,570.385,2020-07-27,BIH
Bosnia and Herzegovina,594.2425714,2020-08-03,BIH
Bosnia and Herzegovina,548.0597143,2020-08-10,BIH
Bosnia and Herzegovina,588.0265714,2020-08-17,BIH
Bosnia and Herzegovina,578.6587143,2020-08-24,BIH
Bosnia and Herzegovina,534.052,2020-08-31,BIH
Bosnia and Herzegovina,615.5607143,2020-09-07,BIH
Bosnia and Herzegovina,525.91,2020-09-14,BIH
Bosnia and Herzegovina,429.5618571,2020-09-21,BIH
Bosnia and Herzegovina,565.6574286,2020-09-28,BIH
Bosnia and Herzegovina,863.9388571,2020-10-05,BIH
Bosnia and Herzegovina,1594.101714,2020-10-12,BIH
Bosnia and Herzegovina,2759.210571,2020-10-19,BIH
Bosnia and Herzegovina,3344.479429,2020-10-26,BIH
Bosnia and Herzegovina,3218.539571,2020-11-02,BIH
Bosnia and Herzegovina,2648.110571,2020-11-09,BIH
Bosnia and Herzegovina,2324.921286,2020-11-16,BIH
Bosnia and Herzegovina,2214.302571,2020-11-23,BIH
Bosnia and Herzegovina,2095.935429,2020-11-30,BIH
Bosnia and Herzegovina,1715.445429,2020-12-07,BIH
Bosnia and Herzegovina,1311.010571,2020-12-14,BIH
Bosnia and Herzegovina,975.2138571,2020-12-21,BIH
Bosnia and Herzegovina,853.039,2020-12-28,BIH
Bosnia and Herzegovina,778.8405714,2021-01-04,BIH
Bosnia and Herzegovina,704.9487143,2021-01-11,BIH
Bosnia and Herzegovina,638.0171429,2021-01-18,BIH
Bosnia and Herzegovina,586.3191429,2021-01-25,BIH
Bosnia and Herzegovina,610.7017143,2021-02-01,BIH
Bosnia and Herzegovina,635.1717143,2021-02-08,BIH
Bosnia and Herzegovina,961.2062857,2021-02-15,BIH
Bosnia and Herzegovina,1245.085857,2021-02-22,BIH
Bosnia and Herzegovina,1903.107714,2021-03-01,BIH
Bosnia and Herzegovina,2643.032714,2021-03-08,BIH
